Pclass,Sex,Age,SibSp,Parch,Fare,Family_Size,Is_Alone,Age_Class,Fare_Per_Person,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Age_Group_Teenager,Age_Group_Young_Adult,Age_Group_Adult,Age_Group_Senior,Fare_Group_Medium,Fare_Group_High,Fare_Group_Very_High
3,1,2.383507497202647,0,0,-0.5228315422126077,-0.5609748304808925,1,3.615643336498225,-0.3818660043428053,False,True,False,True,False,False,False,False,False,True,False,False,False
2,0,0.49827181179632735,0,0,-0.3866707201133388,-0.5609748304808925,1,0.2449968321828094,-0.19308082769342225,False,True,False,False,True,False,False,False,True,False,True,False,False
3,0,0.12122467471506346,1,1,-0.2351571990343002,0.6792945838081278,0,0.8826867113776177,-0.3649997994049369,False,True,False,False,True,False,False,True,False,False,False,True,False
1,0,-1.009916736528728,0,1,0.5189714017894245,0.059159876663617626,0,-1.4555095123366795,0.25329247516099185,False,False,True,False,False,False,True,False,False,False,False,False,True
3,0,-0.6328695994474642,2,0,-0.18029017645086096,0.6792945838081278,0,-0.028298830329251314,-0.33964233267076216,True,False,True,False,False,False,False,True,False,False,False,True,False
1,1,1.2146613722507287,0,0,-0.07458306872129913,-0.5609748304808925,1,-0.5597070629915916,0.23962456795396225,False,True,False,True,False,False,False,False,True,False,False,True,False
1,1,0.6490906666288329,0,1,2.441497778832105,0.059159876663617626,0,-0.7874534484183089,1.5860711559422147,False,True,False,True,False,False,False,False,True,False,False,False,True
3,1,-1.009916736528728,2,0,-0.2859972841804228,0.6792945838081278,0,-0.4837916011826858,-0.38849616766320877,False,True,False,True,False,False,True,False,False,False,False,True,False
1,0,0.42286238438007456,1,0,2.042579288947925,0.059159876663617626,0,-0.8785520025889957,1.3095235542885437,False,True,False,False,True,False,False,True,False,False,False,False,True
3,1,0.04581524729881069,0,0,-0.4894421904510968,-0.5609748304808925,1,0.7915881572069308,-0.33557211030396283,False,True,False,True,False,False,False,True,False,False,False,False,False
1,1,-0.029594180117442085,1,0,0.6925485130875209,0.059159876663617626,0,-1.0607491109303695,0.37362365821895865,False,True,False,True,False,False,False,True,False,False,False,False,True
1,0,0.8753189488775912,0,0,2.059693773056521,-0.5609748304808925,1,-0.696354894247622,3.1987711446393017,False,False,True,False,False,False,False,False,True,False,False,False,True
3,1,1.1769566585426023,0,0,-0.4863374216869257,-0.5609748304808925,1,2.1580664697672343,-0.3312673895291999,False,True,False,True,False,False,False,False,True,False,True,False,False
1,1,1.1769566585426023,0,0,0.06635974158478332,-0.5609748304808925,1,-0.5748901553533727,0.4350399079237488,False,True,False,True,False,False,False,False,True,False,False,False,True
2,1,-2.065648720356267,1,1,-0.12491978668775715,0.6792945838081278,0,-1.819903729019427,-0.31405222862709964,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,-0.40664131719870594,3,2,4.647001076532463,2.5396987052416584,0,-1.212580034548181,0.6676772174115899,False,True,True,False,False,False,False,True,False,False,False,False,True
2,1,-0.10500360753369486,0,0,-0.3866707201133388,-0.5609748304808925,1,-0.24086212339418742,-0.19308082769342225,False,True,False,True,False,False,False,True,False,False,True,False,False
2,1,-0.33123188978245316,0,0,-0.3866707201133388,-0.5609748304808925,1,-0.4230592317355612,-0.19308082769342225,False,True,False,True,False,False,False,True,False,False,True,False,False
2,1,0.49827181179632735,0,0,-0.3866707201133388,-0.5609748304808925,1,0.2449968321828094,-0.19308082769342225,False,True,False,True,False,False,False,False,True,False,True,False,False
2,0,-0.40664131719870594,0,0,-0.3866707201133388,-0.5609748304808925,1,-0.4837916011826858,-0.19308082769342225,False,True,True,False,False,False,False,True,False,False,True,False,False
2,0,0.7999095214613384,0,0,-0.3866707201133388,-0.5609748304808925,1,0.4879263099713078,-0.19308082769342225,False,True,True,False,False,False,False,False,True,False,True,False,False
3,0,0.42286238438007456,1,0,-0.32425318983493084,0.059159876663617626,0,1.2470809280603654,-0.3312673895291999,False,True,False,False,True,False,False,True,False,False,False,True,False
3,1,-1.9902392929400141,1,1,-0.32828012727224753,0.6792945838081278,0,-1.6680728054016156,-0.40803770166018744,False,True,False,False,False,False,False,False,False,False,False,True,False
3,1,0.950728376293844,0,0,-0.47400492578514347,-0.5609748304808925,1,1.8847708072551737,-0.31416854728184357,False,True,False,True,False,False,False,False,True,False,True,False,False
3,1,-0.4820507446149587,0,0,-0.4626791642426904,-0.5609748304808925,1,0.1538982780121225,-0.29846552889141426,False,True,False,True,False,False,False,True,False,False,True,False,False
1,1,0.04581524729881069,0,0,0.05629239799149171,-0.5609748304808925,1,-1.0303829262068072,0.4210816693544783,False,True,False,True,False,False,False,True,False,False,False,False,True
3,1,-1.085326163944981,1,1,-0.5028639729296732,0.6792945838081278,0,-0.5748901553533727,-0.4887237649844744,False,False,False,True,False,False,True,False,False,False,False,False,False
3,1,-0.33123188978245316,1,0,-0.29002422161773944,0.059159876663617626,0,0.3360953863534963,-0.30753838396144006,False,True,False,True,False,False,False,True,False,False,False,True,False
3,1,0.04581524729881069,0,0,-0.5029485386158568,-0.5609748304808925,1,0.7915881572069308,-0.35429848316849616,False,False,False,True,False,False,False,True,False,False,False,False,False
3,1,-0.10500360753369486,0,0,-0.45714212526638004,-0.5609748304808925,1,0.609391048865557,-0.2907884976783155,False,True,False,True,False,False,False,True,False,False,True,False,False
1,0,-0.5574601720312115,0,1,0.4589861417231558,0.059159876663617626,0,-1.2733124039953057,0.2117080908154213,False,True,True,False,False,False,False,True,False,False,False,False,True
2,0,0.6490906666288329,0,0,-0.3866707201133388,-0.5609748304808925,1,0.36646157107705857,-0.19308082769342225,False,True,True,False,False,False,False,False,True,False,True,False,False
3,0,-0.6328695994474642,0,0,-0.48977642625839407,-0.5609748304808925,1,-0.028298830329251314,-0.3360355238244626,True,False,True,False,False,False,False,True,False,False,False,False,False
3,0,-0.6328695994474642,0,0,-0.48977642625839407,-0.5609748304808925,1,-0.028298830329251314,-0.3360355238244626,True,False,True,False,False,False,False,True,False,False,False,False,False
3,1,0.7999095214613384,1,4,-0.08666388103324908,2.5396987052416584,0,1.7025736989137998,-0.4261834118002391,False,True,False,True,False,False,False,False,True,False,False,True,False
2,1,-0.029594180117442085,1,0,-0.09027201697708476,0.059159876663617626,0,-0.18012975394706282,-0.1690614907634216,False,False,False,True,False,False,False,True,False,False,False,True,False
3,0,1.1769566585426023,0,1,-0.3573908580066095,0.059159876663617626,0,2.1580664697672343,-0.3542398585665052,False,False,False,False,True,False,False,False,True,False,True,False,False
3,1,0.42286238438007456,0,0,-0.5064721088735089,-0.5609748304808925,1,1.2470809280603654,-0.35918386666774077,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,0.04581524729881069,1,0,-0.3363340021468808,0.059159876663617626,0,0.7915881572069308,-0.33964233267076216,True,False,False,True,False,False,False,True,False,False,False,True,False
3,1,0.04581524729881069,0,0,-0.5024451714361923,-0.5609748304808925,1,0.7915881572069308,-0.35360057124003264,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,2.3080980697863938,1,0,0.8667135572514657,0.059159876663617626,0,-0.11939738449993822,0.49436242184314827,False,False,False,False,True,False,False,False,True,False,False,False,True
3,0,0.42286238438007456,0,0,-0.5028639729296732,-0.5609748304808925,1,1.2470809280603654,-0.3541812339645143,False,False,False,False,True,False,False,True,False,False,False,False,False
3,0,-0.6328695994474642,0,0,-0.49237782784290063,-0.5609748304808925,1,-0.028298830329251314,-0.33964233267076216,True,False,True,False,False,False,False,True,False,False,False,False,False
1,0,-0.40664131719870594,0,0,0.7469121684912956,-0.5609748304808925,1,-1.212580034548181,1.3786168352064323,False,False,False,False,True,False,False,True,False,False,False,False,True
1,1,-0.33123188978245316,1,0,0.4678796330534696,0.059159876663617626,0,-1.1822138498246189,0.21787344479146803,False,False,False,True,False,False,False,True,False,False,False,False,True
3,1,-0.8590978816962226,1,0,-0.5176307525123133,0.059159876663617626,0,-0.301594492841312,-0.46532510439618724,False,True,False,True,False,False,True,False,False,False,False,False,False
3,1,-0.7836884542799698,0,0,-0.4863374216869257,-0.5609748304808925,1,-0.21049593867062513,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,True,False,False
1,1,-0.5574601720312115,0,0,2.0825124140450755,-0.5609748304808925,1,-1.2733124039953057,3.23040888818041,False,False,False,True,False,False,False,True,False,False,False,False,True
3,0,-1.9902392929400141,3,1,-0.22408312108167944,1.9195639980971482,0,-1.6680728054016156,-0.43832707935550436,False,True,True,False,False,False,False,False,False,False,False,True,False
1,0,0.42286238438007456,1,0,1.0060617003323709,0.059159876663617626,0,-0.8785520025889957,0.5909645993333553,False,False,False,False,True,False,False,True,False,False,False,False,True
3,0,-0.5574601720312115,0,0,-0.5024451714361923,-0.5609748304808925,1,0.06279972384143559,-0.35360057124003264,False,True,True,False,False,False,False,True,False,False,False,False,False
1,1,-0.18041303494994762,0,2,3.610064686423428,0.6792945838081278,0,-1.1214814803774942,1.4121166077726814,False,False,False,True,False,False,False,True,False,False,False,False,True
3,1,-0.708279026863717,0,0,-0.5676312212027554,-0.5609748304808925,1,-0.11939738449993822,-0.44398016597605894,False,False,False,True,False,False,False,True,False,False,False,False,False
3,1,-0.7836884542799698,0,0,-0.4918744606632361,-0.5609748304808925,1,-0.21049593867062513,-0.33894442074229864,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,0.950728376293844,0,0,3.9327230485884233,-0.5609748304808925,1,-0.6659887095240596,5.795701430452072,False,False,True,False,False,False,False,False,True,False,False,False,True
3,0,-2.1410581477725197,0,2,-0.33146744825388363,0.6792945838081278,0,-1.8502699137429894,-0.4095107611038644,False,False,True,False,False,False,False,False,False,False,False,True,False
3,1,0.19663410213131624,0,0,-0.4888542575852486,-0.5609748304808925,1,0.9737852655483046,-0.3347569491715175,False,True,False,True,False,False,False,True,False,False,True,False,False
1,0,0.42286238438007456,1,0,0.39858208016340624,0.059159876663617626,0,-0.8785520025889957,0.1698333751076099,False,True,False,False,True,False,False,True,False,False,False,False,True
3,1,0.04581524729881069,0,0,-0.4894421904510968,-0.5609748304808925,1,0.7915881572069308,-0.33557211030396283,False,True,False,True,False,False,False,True,False,False,False,False,False
2,1,-0.8590978816962226,0,0,0.8314778546749452,-0.5609748304808925,1,-0.8481858178654335,1.4958660391883043,False,True,False,True,False,False,True,False,False,False,False,False,True
3,1,-2.1410581477725197,5,2,0.2958951755118318,3.779968119530679,0,-1.8502699137429894,-0.3923346832697581,False,True,False,False,False,False,False,False,False,False,False,False,True
2,0,0.49827181179632735,0,0,-0.3866707201133388,-0.5609748304808925,1,0.2449968321828094,-0.19308082769342225,False,True,True,False,False,False,False,False,True,False,True,False,False
3,1,0.04581524729881069,0,0,-0.49279662933638163,-0.5609748304808925,1,0.7915881572069308,-0.3402229953952438,True,False,False,True,False,False,False,True,False,False,False,False,False
2,0,-0.9345073091124754,0,0,-0.40680540729992204,-0.5609748304808925,1,-0.908918187312558,-0.22099730483196317,False,False,True,False,False,False,True,False,False,False,True,False,False
1,1,0.49827181179632735,1,2,1.7677408088510642,1.299429290952638,0,-0.8481858178654335,0.2814992836617736,False,True,False,True,False,False,False,False,True,False,False,False,True
3,1,-0.6328695994474642,0,0,-0.49145565916975514,-0.5609748304808925,1,-0.028298830329251314,-0.338363758017817,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,-0.10500360753369486,2,0,-0.4888542575852486,0.6792945838081278,0,0.609391048865557,-0.48224900338680876,False,True,False,True,False,False,False,True,False,False,True,False,False
1,0,-0.4820507446149587,1,0,1.6323350375212924,0.059159876663617626,0,-1.2429462192717433,1.0251244434396578,False,False,True,False,False,False,False,True,False,False,False,False,True
3,0,-0.40664131719870594,0,2,-0.312172377522981,0.6792945838081278,0,0.2449968321828094,-0.40059330775657653,False,True,False,False,True,False,False,True,False,False,False,True,False
3,1,-0.5574601720312115,0,0,-0.49145565916975514,-0.5609748304808925,1,0.06279972384143559,-0.338363758017817,False,True,False,True,False,False,False,True,False,False,False,False,False
3,0,0.12122467471506346,0,0,-0.4902797934380587,-0.5609748304808925,1,0.8826867113776177,-0.33673343575292625,False,True,True,False,False,False,False,True,False,False,False,False,False
2,1,1.252366085958855,0,0,-0.12491978668775715,-0.5609748304808925,1,0.8523205266540554,0.1698333751076099,False,True,False,True,False,False,False,False,True,False,False,True,False
2,1,-0.4820507446149587,0,0,-0.43700743807979686,-0.5609748304808925,1,-0.5445239706298104,-0.2628720205397746,False,True,False,False,False,True,False,True,False,False,True,False,False
2,0,-0.10500360753369486,0,0,-0.393717860628643,-0.5609748304808925,1,-0.24086212339418742,-0.20285159469191155,False,True,False,False,True,False,False,True,False,False,True,False,False
3,1,0.7245000940450856,0,0,-0.4888542575852486,-0.5609748304808925,1,1.6114751447431128,-0.3347569491715175,False,True,False,True,False,False,False,False,True,False,True,False,False
3,1,-0.25582246236620043,0,0,-0.4863374216869257,-0.5609748304808925,1,0.4271939405241832,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,True,False,False
3,0,-0.6328695994474642,1,0,-0.4505983519307405,0.059159876663617626,0,-0.028298830329251314,-0.4188553365513721,False,True,True,False,False,False,False,True,False,False,True,False,False
3,1,-0.10500360753369486,1,0,-0.32928686163157667,0.059159876663617626,0,0.609391048865557,-0.3347569491715175,False,True,False,True,False,False,False,True,False,False,False,True,False
3,0,-0.708279026863717,0,0,-0.47400492578514347,-0.5609748304808925,1,-0.11939738449993822,-0.31416854728184357,False,True,True,False,False,False,False,True,False,False,True,False,False
2,1,0.3474529569638218,1,0,-0.22559322262067316,0.059159876663617626,0,0.12353209328856019,-0.2628720205397746,False,True,False,True,False,False,False,True,False,False,False,True,False
3,1,1.629413223040119,0,0,-0.49237782784290063,-0.5609748304808925,1,2.7046577947913555,-0.33964233267076216,False,True,False,True,False,False,False,False,True,False,False,False,False
2,1,-1.9902392929400141,1,1,-0.2708962687904854,0.6792945838081278,0,-1.7591713595723024,-0.38151704837857353,False,True,False,False,False,False,False,False,False,False,False,True,False
3,1,-0.6328695994474642,0,0,-0.4918744606632361,-0.5609748304808925,1,-0.028298830329251314,-0.33894442074229864,False,True,False,True,False,False,False,True,False,False,False,False,False
3,0,-0.6328695994474642,3,1,-0.13565761536436197,1.9195639980971482,0,-0.028298830329251314,-0.4138069208256383,False,True,True,False,False,False,False,True,False,False,False,True,False
3,1,0.04581524729881069,0,0,-0.4894421904510968,-0.5609748304808925,1,0.7915881572069308,-0.33557211030396283,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,0.04581524729881069,0,0,-0.5103319284071769,-0.5609748304808925,1,0.7915881572069308,-0.3645354553351991,True,False,False,True,False,False,False,True,False,False,False,False,False
1,0,0.272043529547569,1,0,1.163700193253568,0.059159876663617626,0,-0.9392843720361204,0.7002464407398876,True,False,True,False,False,False,False,True,False,False,False,False,True
2,1,0.04581524729881069,0,0,-0.6484216535389205,-0.5609748304808925,1,-0.11939738449993822,-0.5559950304944544,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,1.1015472311263494,0,0,-0.4888542575852486,-0.5609748304808925,1,2.066967915596547,-0.3347569491715175,False,True,False,True,False,False,False,False,True,False,True,False,False
3,0,0.42286238438007456,0,0,-0.4863374216869257,-0.5609748304808925,1,1.2470809280603654,-0.3312673895291999,False,True,False,False,True,False,False,True,False,False,True,False,False
2,0,0.3474529569638218,1,1,0.005955680025033696,0.6792945838081278,0,0.12353209328856019,-0.25356652816026093,False,True,False,False,True,False,False,True,False,False,False,False,True
2,0,-0.8590978816962226,0,2,-0.3866707201133388,0.6792945838081278,0,-0.8481858178654335,-0.43502362956077706,False,True,True,False,False,False,True,False,False,False,True,False,False
2,1,0.04581524729881069,0,0,-0.3866707201133388,-0.5609748304808925,1,-0.11939738449993822,-0.19308082769342225,False,True,False,True,False,False,False,True,False,False,True,False,False
3,0,-1.4623733010262447,0,2,-0.1621689579829361,0.6792945838081278,0,-1.0303829262068072,-0.3312673895291999,False,True,True,False,False,False,False,False,False,False,False,True,False
3,1,0.04581524729881069,0,0,-0.4894421904510968,-0.5609748304808925,1,0.7915881572069308,-0.33557211030396283,False,False,False,True,False,False,False,True,False,False,False,False,False
3,1,-0.6328695994474642,0,0,-0.49271407711891657,-0.5609748304808925,1,-0.028298830329251314,-0.34010853783897577,True,False,False,True,False,False,False,True,False,False,False,False,False
3,1,-0.029594180117442085,0,0,-0.4898609919445778,-0.5609748304808925,1,0.7004896030362439,-0.33615277302844454,False,True,False,True,False,False,False,True,False,False,False,False,False
3,0,-0.10500360753369486,1,1,-0.35848215805212236,0.6792945838081278,0,0.609391048865557,-0.4219959402294579,False,True,False,False,True,False,False,True,False,False,True,False,False
3,1,-0.8590978816962226,1,1,-0.2414492887801075,0.6792945838081278,0,-0.301594492841312,-0.36790776577353484,False,True,False,True,False,False,True,False,False,False,False,True,False
3,1,0.04581524729881069,0,0,-0.5024451714361923,-0.5609748304808925,1,0.7915881572069308,-0.35360057124003264,False,True,False,True,False,False,False,True,False,False,False,False,False
2,0,-0.10500360753369486,1,0,-0.12491978668775715,0.059159876663617626,0,-0.24086212339418742,-0.19308082769342225,False,True,False,False,True,False,False,True,False,False,False,True,False
2,0,-0.7836884542799698,0,0,-0.12491978668775715,-0.5609748304808925,1,-0.7874534484183089,0.1698333751076099,False,True,True,False,False,False,False,True,False,False,False,True,False
3,1,0.04581524729881069,0,0,-0.49237782784290063,-0.5609748304808925,1,0.7915881572069308,-0.33964233267076216,True,False,False,True,False,False,False,True,False,False,False,False,False
3,1,0.19663410213131624,0,0,-0.4863374216869257,-0.5609748304808925,1,0.9737852655483046,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,True,False,False
1,1,-0.10500360753369486,0,0,-0.11384570873513637,-0.5609748304808925,1,-1.0911152956539318,0.18518743753380743,False,True,False,True,False,False,False,True,False,False,False,True,False
3,0,0.42286238438007456,1,0,-0.32425318983493084,0.059159876663617626,0,1.2470809280603654,-0.3312673895291999,False,True,False,False,True,False,False,True,False,False,False,True,False
2,0,0.950728376293844,1,0,-0.12491978668775715,0.059159876663617626,0,0.609391048865557,-0.19308082769342225,False,True,False,False,True,False,False,False,True,False,False,True,False
3,1,-0.9345073091124754,0,0,-0.5049620073345151,-0.5609748304808925,1,-0.3926930470119989,-0.35709013088235025,False,True,False,True,False,False,True,False,False,False,False,False,False
1,1,1.5540037956238661,1,0,0.4771073601910807,0.059159876663617626,0,-0.4230592317355612,0.2242705055277647,False,True,False,True,False,False,False,False,True,False,False,False,True
1,0,-1.1607355913612336,1,2,1.7677408088510642,1.299429290952638,0,-1.5162418817838041,0.2814992836617736,False,True,True,False,False,False,True,False,False,False,False,False,True
3,0,-0.6328695994474642,2,2,0.04370821849987721,1.9195639980971482,0,-0.028298830329251314,-0.3640692501669855,False,True,True,False,False,False,False,True,False,False,False,False,True
2,0,-0.40664131719870594,2,3,-0.2708962687904854,2.5396987052416584,0,-0.4837916011826858,-0.46875603943651395,False,True,False,False,True,False,False,True,False,False,False,True,False
1,1,2.609735779451405,1,4,4.647001076532463,2.5396987052416584,0,0.0020673543943109853,0.6676772174115899,False,True,False,True,False,False,False,False,False,True,False,False,True
2,1,0.12122467471506346,0,0,-0.43700743807979686,-0.5609748304808925,1,-0.058665015052813616,-0.2628720205397746,False,True,False,True,False,False,False,True,False,False,True,False,False
2,0,1.1769566585426023,1,1,-0.11988611489111134,0.6792945838081278,0,0.7915881572069308,-0.3117258555322212,False,True,False,False,True,False,False,False,True,False,False,True,False
3,1,-0.708279026863717,0,0,-0.45714212526638004,-0.5609748304808925,1,-0.11939738449993822,-0.2907884976783155,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,-0.33123188978245316,1,0,-0.4918744606632361,0.059159876663617626,0,0.3360953863534963,-0.44746972561837656,False,True,False,True,False,False,False,True,False,False,False,False,False
2,0,-0.10500360753369486,0,0,-0.3866707201133388,-0.5609748304808925,1,-0.24086212339418742,-0.19308082769342225,False,True,True,False,False,False,False,True,False,False,True,False,False
3,1,0.04581524729881069,0,0,-0.48507900373776425,-0.5609748304808925,1,0.7915881572069308,-0.32952260970804104,False,True,False,True,False,False,False,True,False,False,True,False,False
1,1,-1.9148298655237614,0,2,0.9997696105865636,0.6792945838081278,0,-1.819903729019427,0.20573675635548744,False,True,False,False,False,False,False,False,False,False,False,False,True
2,0,-1.2361450187774865,0,1,-0.255795253400548,0.059159876663617626,0,-1.1518476651010565,-0.28380937839368026,False,True,True,False,False,False,True,False,False,False,False,True,False
1,1,0.3474529569638218,0,0,-0.11384570873513637,-0.5609748304808925,1,-0.908918187312558,0.18518743753380743,False,True,False,True,False,False,False,True,False,False,False,True,False
3,0,-1.8394204381075085,2,1,-0.26066180729354516,1.299429290952638,0,-1.4858756970602418,-0.4215890575751637,False,False,True,False,False,False,False,False,False,False,False,True,False
1,1,1.7048226504563717,0,0,-0.034313694348132716,-0.5609748304808925,1,-0.36232686228843664,0.2954575222310441,False,True,False,False,False,True,False,False,True,False,False,True,False
2,1,0.49827181179632735,1,2,-0.08968408411123653,1.299429290952638,0,0.2449968321828094,-0.36232447034582665,False,True,False,True,False,False,False,False,True,False,False,True,False
3,1,0.04581524729881069,1,0,-0.2463983948905696,0.059159876663617626,0,0.7915881572069308,-0.27729506845340174,False,True,False,True,False,False,False,True,False,False,False,True,False
1,1,0.04581524729881069,0,0,-0.08968408411123653,-0.5609748304808925,1,-1.0303829262068072,0.21868721010005654,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,1.4785943682076135,1,0,1.145663540471827,0.059159876663617626,0,-0.45342541645912354,0.6877426506295352,False,False,False,True,False,False,False,False,True,False,False,False,True
3,1,0.04581524729881069,0,0,-0.4863374216869257,-0.5609748304808925,1,0.7915881572069308,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,-0.029594180117442085,0,0,-0.4894421904510968,-0.5609748304808925,1,0.7004896030362439,-0.33557211030396283,False,False,False,True,False,False,False,True,False,False,False,False,False
1,1,2.6851452068676576,0,0,-0.11384570873513637,-0.5609748304808925,1,0.032433539117873285,0.18518743753380743,False,True,False,True,False,False,False,False,False,True,False,True,False
1,0,0.42286238438007456,1,0,0.395813560675251,0.059159876663617626,0,-0.8785520025889957,0.16791411730433517,False,True,False,False,True,False,False,True,False,False,False,False,True
2,0,1.5540037956238661,0,0,-0.43700743807979686,-0.5609748304808925,1,1.0952500044425537,-0.2628720205397746,False,True,True,False,False,False,False,False,True,False,True,False,False
3,1,0.04581524729881069,0,0,-0.49237782784290063,-0.5609748304808925,1,0.7915881572069308,-0.33964233267076216,True,False,False,True,False,False,False,True,False,False,False,False,False
1,1,1.4031849407913606,0,0,-0.11384570873513637,-0.5609748304808925,1,-0.4837916011826858,0.18518743753380743,False,True,False,True,False,False,False,False,True,False,False,True,False
3,1,0.3474529569638218,0,0,-0.4863374216869257,-0.5609748304808925,1,1.1559823738896784,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,True,False,False
1,1,1.327775513375108,0,0,0.12676380314453292,-0.5609748304808925,1,-0.5141577859062482,0.5187893393393715,False,True,False,True,False,False,False,False,True,False,False,False,True
2,1,1.4031849407913606,0,0,-0.3866707201133388,-0.5609748304808925,1,0.9737852655483046,-0.19308082769342225,False,True,False,True,False,False,False,False,True,False,True,False,False
3,1,0.04581524729881069,0,0,-0.4863374216869257,-0.5609748304808925,1,0.7915881572069308,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,0.6490906666288329,0,0,-0.5064721088735089,-0.5609748304808925,1,1.520376590572426,-0.35918386666774077,False,True,False,True,False,False,False,False,True,False,False,False,False
2,1,0.04581524729881069,0,0,-0.6484216535389205,-0.5609748304808925,1,-0.11939738449993822,-0.5559950304944544,False,True,False,True,False,False,False,True,False,False,False,False,False
1,1,2.0064603601213826,0,0,-0.11384570873513637,-0.5609748304808925,1,-0.24086212339418742,0.18518743753380743,False,True,False,True,False,False,False,False,True,False,False,True,False
3,1,0.04581524729881069,0,0,-0.4928811950225652,-0.5609748304808925,1,0.7915881572069308,-0.3403402445992257,True,False,False,True,False,False,False,True,False,False,False,False,False
3,0,-2.1599105046265827,2,1,-0.26066180729354516,1.299429290952638,0,-1.8730445522856611,-0.4215890575751637,False,False,True,False,False,False,False,False,False,False,False,True,False
3,1,0.04581524729881069,0,0,-0.5024451714361923,-0.5609748304808925,1,0.7915881572069308,-0.35360057124003264,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,0.6490906666288329,0,0,-0.47400492578514347,-0.5609748304808925,1,1.520376590572426,-0.31416854728184357,False,True,False,True,False,False,False,False,True,False,True,False,False
2,0,0.272043529547569,1,2,-0.08968408411123653,1.299429290952638,0,0.06279972384143559,-0.36232447034582665,False,True,False,False,True,False,False,True,False,False,False,True,False
2,0,-0.4820507446149587,0,0,-0.3707300882677209,-0.5609748304808925,1,-0.5445239706298104,-0.17097935274283937,False,False,False,False,True,False,False,True,False,False,True,False,False
3,0,-0.5574601720312115,0,0,-0.45034666834090825,-0.5609748304808925,1,0.06279972384143559,-0.28136668664405795,False,True,True,False,False,False,False,True,False,False,True,False,False
1,1,0.04581524729881069,0,0,0.39858208016340624,-0.5609748304808925,1,-1.0303829262068072,0.8956617807096742,False,True,False,True,False,False,False,True,False,False,False,False,True
2,1,0.3474529569638218,1,0,-0.22559322262067316,0.059159876663617626,0,0.12353209328856019,-0.2628720205397746,False,True,False,True,False,False,False,True,False,False,False,True,False
3,1,-0.029594180117442085,1,0,-0.5065566745596926,0.059159876663617626,0,0.7004896030362439,-0.45764807318308853,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,-0.5574601720312115,0,0,-0.4969926981460655,-0.5609748304808925,1,0.06279972384143559,-0.3460407892309157,False,True,False,True,False,False,False,True,False,False,False,False,False
3,0,-2.065648720356267,0,1,-0.4010166847337793,0.059159876663617626,0,-1.7591713595723024,-0.3844831740745435,False,True,True,False,False,False,False,False,False,False,True,False,False
3,1,-1.5377827284424976,5,2,0.2958951755118318,3.779968119530679,0,-1.1214814803774942,-0.3923346832697581,False,True,False,False,False,False,False,False,False,False,False,False,True
2,1,0.04581524729881069,0,0,-0.6484216535389205,-0.5609748304808925,1,-0.11939738449993822,-0.5559950304944544,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,1.5540037956238661,0,0,-0.4863374216869257,-0.5609748304808925,1,2.6135592406206687,-0.3312673895291999,False,True,False,True,False,False,False,False,True,False,True,False,False
3,0,2.5343263520351518,0,0,-0.455380340137554,-0.5609748304808925,1,3.7978404448395984,-0.2883458059286932,False,True,False,False,True,False,False,False,False,True,True,False,False
1,1,-0.33123188978245316,1,0,1.1854295476653287,0.059159876663617626,0,-1.1822138498246189,0.7153101718038444,False,False,False,True,False,False,False,True,False,False,False,False,True
3,0,-0.6328695994474642,3,1,-0.13565761536436197,1.9195639980971482,0,-0.028298830329251314,-0.4138069208256383,False,True,True,False,False,False,False,True,False,False,False,True,False
1,0,0.42286238438007456,1,0,1.163700193253568,0.059159876663617626,0,-0.8785520025889957,0.7002464407398876,False,True,False,False,True,False,False,True,False,False,False,False,True
1,1,2.1572792149538884,0,0,-0.05042144409739929,-0.5609748304808925,1,-0.18012975394706282,0.27312434052021134,False,False,False,True,False,False,False,False,True,False,False,True,False
3,1,0.04581524729881069,0,0,-0.4863374216869257,-0.5609748304808925,1,0.7915881572069308,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,-1.5377827284424976,1,1,-0.32828012727224753,0.6792945838081278,0,-1.1214814803774942,-0.40803770166018744,False,True,False,False,False,False,False,False,False,False,False,True,False
3,1,0.04581524729881069,1,0,-0.2463983948905696,0.059159876663617626,0,0.7915881572069308,-0.27729506845340174,False,True,False,True,False,False,False,True,False,False,False,True,False
